일시,요일,최저기온(°C),최고기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),평균 전운량(1/10),평균 지면온도(°C),구장,홈,방문,관중수
2024년8월27일,화요일,24.30,31.20,7.50,83.33,13.07,8.88,29.60,광주,KIA,SSG,13038.00
2024년8월27일,화요일,24.70,30.10,0.30,69.50,10.04,6.92,25.58,고척,키움,삼성,14421.00
2024년8월28일,수요일,25.30,29.80,0.50,77.54,11.02,8.79,28.43,사직,롯데,한화,22758.00
2024년8월28일,수요일,23.00,32.80,0.00,62.38,23.98,0.42,29.75,잠실,LG,KT,13848.00
2024년8월28일,수요일,25.50,29.50,0.00,73.46,10.14,7.88,27.97,창원,NC,두산,5869.00
2024년8월28일,수요일,22.10,31.90,0.10,75.17,24.30,3.33,30.60,광주,KIA,SSG,13155.00
2024년8월28일,수요일,23.00,32.80,0.00,62.38,23.98,0.42,29.75,고척,키움,삼성,13929.00
2024년8월29일,목요일,25.50,32.40,3.50,76.04,21.20,8.42,31.12,사직,롯데,한화,19434.00
2024년8월29일,목요일,23.60,33.30,0.00,60.83,24.86,0.62,31.97,잠실,LG,KT,13832.00
2024년8월29일,목요일,26.30,31.40,0.00,67.96,13.67,7.33,28.70,창원,NC,두산,5985.00
2024년8월29일,목요일,24.60,34.00,0.00,63.83,24.96,0.83,31.10,광주,KIA,SSG,12931.00
2024년8월29일,목요일,23.60,33.30,0.00,60.83,24.86,0.62,31.97,고척,키움,삼성,14903.00
2024년8월30일,금요일,23.10,32.40,0.00,67.67,24.34,0.58,32.98,수원,KT,LG,12128.00
2024년8월30일,금요일,23.80,32.70,0.00,64.04,24.53,0.79,32.94,고척,키움,롯데,15073.00
2024년8월31일,토요일,24.40,32.50,0.00,63.71,23.50,1.54,31.75,대구,삼성,KIA,24000.00
2024년8월31일,토요일,22.10,32.00,0.00,70.46,24.28,1.29,32.35,한밭,한화,KT,12000.00
2024년8월31일,토요일,22.80,32.90,0.00,65.38,24.15,1.46,32.67,잠실,두산,롯데,23750.00
2024년8월31일,토요일,22.80,30.60,0.00,72.50,23.98,0.79,30.15,문학,SSG,NC,17039.00
2024년9월1일,일요일,22.40,33.40,0.00,63.29,22.96,4.04,32.57,대구,삼성,KIA,24000.00
2024년9월1일,일요일,24.60,31.50,0.00,64.38,20.05,4.92,32.03,잠실,두산,롯데,23750.00
2024년9월1일,일요일,24.50,28.90,0.00,73.79,20.49,4.04,29.74,문학,SSG,NC,13039.00
2024년9월3일,화요일,23.10,30.80,0.00,69.79,13.26,6.04,30.05,광주,KIA,LG,13089.00
2024년9월3일,화요일,22.30,28.40,0.00,65.21,12.66,6.92,29.00,대구,삼성,롯데,24000.00
2024년9월3일,화요일,23.30,31.20,0.00,63.33,21.44,4.54,32.68,한밭,한화,두산,12000.00
2024년9월3일,화요일,24.00,29.00,0.00,69.58,12.00,6.75,28.53,창원,NC,키움,3394.00
2024년9월4일,수요일,22.40,32.20,0.00,64.62,24.80,1.12,32.10,광주,KIA,한화,15328.00
2024년9월4일,수요일,22.50,30.50,0.00,67.50,25.26,0.42,31.50,사직,롯데,KT,14041.00
2024년9월4일,수요일,19.80,30.70,0.00,64.29,24.09,2.04,31.08,대구,삼성,두산,24000.00
2024년9월4일,수요일,23.20,33.30,0.00,60.00,22.99,2.83,32.57,잠실,LG,SSG,13229.00
2024년9월4일,수요일,21.10,31.50,0.00,68.21,23.03,0.96,32.91,창원,NC,키움,4956.00
2024년9월5일,목요일,22.70,32.20,0.00,69.79,21.55,3.42,31.68,광주,KIA,한화,16083.00
2024년9월5일,목요일,22.70,31.50,0.00,66.67,24.64,1.46,32.48,사직,롯데,KT,15864.00
2024년9월5일,목요일,25.60,28.60,6.90,78.42,6.91,8.54,27.04,잠실,LG,SSG,12115.00
2024년9월5일,목요일,21.60,32.70,0.00,69.38,23.43,1.12,32.37,창원,NC,키움,5214.00
2024년9월6일,금요일,23.40,25.70,0.70,80.46,4.41,9.96,24.35,잠실,LG,한화,23750.00
2024년9월6일,금요일,25.60,31.70,0.00,79.83,12.39,8.17,31.68,창원,NC,KT,5868.00
2024년9월6일,금요일,26.20,31.70,0.00,74.96,14.40,6.54,31.22,사직,롯데,삼성,22464.00
2024년9월6일,금요일,24.60,29.70,5.60,81.62,8.15,9.25,29.36,광주,KIA,키움,17103.00
2024년9월7일,토요일,22.90,31.00,0.00,69.00,18.81,5.08,26.99,잠실,LG,한화,23750.00
2024년9월7일,토요일,22.40,29.70,5.40,87.12,10.15,9.62,27.80,대구,삼성,NC,24000.00
2024년9월7일,토요일,22.60,30.60,0.00,73.75,18.92,4.17,29.50,수원,KT,두산,18700.00
2024년9월7일,토요일,25.10,31.00,0.00,77.33,17.98,6.88,33.41,사직,롯데,SSG,22758.00
2024년9월7일,토요일,24.40,26.60,6.30,90.58,6.55,7.96,27.74,광주,KIA,키움,20500.00
2024년9월8일,일요일,22.70,32.40,0.00,70.62,20.01,2.88,29.02,잠실,LG,한화,23750.00
2024년9월8일,일요일,24.70,32.10,0.10,80.00,19.63,6.75,29.87,대구,삼성,NC,24000.00
2024년9월8일,일요일,26.60,32.50,0.00,77.50,19.84,4.96,34.30,사직,롯데,SSG,18116.00
2024년9월8일,일요일,23.20,32.50,0.00,76.12,22.89,2.33,30.36,광주,KIA,키움,20500.00
2024년9월10일,화요일,26.10,32.10,0.00,73.58,21.14,1.88,32.45,문학,SSG,한화,19109.00
2024년9월10일,화요일,25.60,33.80,0.00,67.83,17.20,1.54,31.25,잠실,LG,롯데,23750.00
2024년9월10일,화요일,24.10,32.90,0.00,72.92,18.64,1.65,32.98,수원,KT,NC,6721.00
2024년9월10일,화요일,25.60,33.80,0.00,67.83,17.20,1.54,31.25,고척,키움,두산,13822.00
2024년9월11일,수요일,26.00,34.00,3.70,76.00,18.50,5.17,32.47,문학,SSG,롯데,16051.00
2024년9월11일,수요일,24.20,33.30,2.90,79.12,11.64,5.83,30.30,수원,KT,NC,5815.00
2024년9월11일,수요일,25.30,34.10,18.80,79.75,12.91,7.25,32.32,한밭,한화,삼성,11670.00
2024년9월11일,수요일,25.50,34.50,0.00,69.50,12.49,4.46,30.11,잠실,LG,키움,13393.00
2024년9월12일,목요일,25.90,33.70,0.10,74.62,18.74,7.17,33.23,광주,KIA,롯데,20500.00
2024년9월12일,목요일,25.00,26.40,34.80,93.88,3.99,9.92,27.12,수원,KT,NC,5962.00
2024년9월12일,목요일,25.00,30.40,6.50,90.08,8.28,9.00,28.53,한밭,한화,삼성,11719.00
2024년9월13일,금요일,26.30,33.00,0.00,77.33,22.65,1.58,12.98,사직,롯데,한화,19675.00
2024년9월14일,토요일,26.80,33.70,0.00,74.79,23.49,0.67,33.21,사직,롯데,한화,21514.00
2024년9월14일,토요일,25.20,31.70,0.10,80.96,14.61,5.62,28.13,잠실,두산,KT,23750.00
2024년9월14일,토요일,26.00,33.70,0.00,78.00,21.70,1.04,34.84,창원,NC,LG,15383.00
2024년9월14일,토요일,25.00,28.90,0.30,87.33,15.95,5.96,28.00,문학,SSG,삼성,23000.00
2024년9월14일,토요일,24.80,34.30,0.00,70.92,22.00,1.04,34.68,광주,KIA,키움,20500.00
2024년9월15일,일요일,26.60,31.80,0.00,76.17,13.12,7.58,30.89,사직,롯데,한화,22758.00
2024년9월15일,일요일,27.30,32.50,0.00,73.29,13.24,7.00,33.50,창원,NC,LG,10826.00
2024년9월15일,일요일,25.40,30.80,0.00,80.21,11.50,4.75,27.73,문학,SSG,삼성,23000.00
2024년9월15일,일요일,25.10,35.10,0.00,72.17,20.70,3.04,34.71,광주,KIA,키움,20500.00
2024년9월16일,월요일,23.40,31.80,1.90,67.38,18.97,6.75,27.89,수원,KT,KIA,18700.00
2024년9월16일,월요일,21.40,32.20,9.50,72.71,17.09,5.58,26.35,잠실,두산,키움,18894.00
2024년9월17일,화요일,26.90,34.80,0.00,76.08,21.00,5.42,36.90,창원,NC,한화,9403.00
2024년9월17일,화요일,26.10,32.20,0.00,80.92,15.79,7.46,29.10,문학,SSG,KIA,23000.00
2024년9월17일,화요일,25.80,33.10,0.00,76.62,14.62,7.71,28.74,고척,키움,KT,11032.00
2024년9월17일,화요일,26.90,33.10,0.00,78.75,22.28,4.58,34.23,사직,롯데,LG,18742.00
2024년9월17일,화요일,25.80,33.10,0.00,76.62,14.62,7.71,28.74,잠실,두산,삼성,23750.00
2024년9월18일,수요일,26.80,34.50,0.00,74.54,21.46,3.12,37.17,창원,NC,한화,9268.00
2024년9월18일,수요일,27.50,34.20,0.00,72.46,21.53,4.83,34.97,사직,롯데,LG,21147.00
2024년9월18일,수요일,25.20,33.60,0.00,76.92,18.41,5.79,31.95,수원,KT,삼성,18700.00
2024년9월19일,목요일,26.10,34.10,0.00,74.33,21.19,2.50,36.62,창원,NC,한화,6010.00
2024년9월19일,목요일,25.70,32.30,0.00,77.92,11.47,8.46,28.72,잠실,두산,KIA,23750.00
2024년9월19일,목요일,27.00,34.30,0.00,73.67,20.96,4.04,34.35,사직,롯데,LG,16895.00
2024년9월19일,목요일,25.50,33.00,0.00,75.75,13.50,8.54,30.61,수원,KT,삼성,12617.00
2024년9월19일,목요일,26.40,31.50,0.00,80.96,13.09,8.04,28.80,문학,SSG,키움,14848.00
2024년9월21일,토요일,17.10,21.90,32.40,83.67,6.31,9.12,20.44,잠실,LG,두산,23236.00
2024년9월21일,토요일,17.10,21.90,32.40,83.67,6.31,9.12,20.44,잠실,LG,두산,23750.00
2024년9월21일,토요일,17.20,21.90,75.70,85.04,5.08,9.79,21.09,수원,KT,SSG,15805.00
2024년9월22일,일요일,17.00,26.00,0.00,77.17,13.80,6.96,24.02,한밭,한화,롯데,12000.00
2024년9월22일,일요일,17.10,26.20,0.00,68.42,19.34,4.92,21.78,잠실,LG,두산,23750.00
2024년9월22일,일요일,16.70,24.90,0.00,67.92,15.18,5.33,22.62,수원,KT,SSG,15049.00
2024년9월22일,일요일,20.00,25.40,0.00,78.38,10.33,8.67,23.79,대구,삼성,키움,24000.00
2024년9월23일,월요일,17.50,25.50,0.00,59.62,22.27,1.33,23.57,한밭,한화,롯데,10407.00
2024년9월23일,월요일,16.70,25.90,0.00,58.92,22.31,0.88,20.38,잠실,두산,SSG,22489.00
2024년9월23일,월요일,19.00,25.70,3.10,80.17,14.97,8.29,25.26,광주,KIA,삼성,20500.00
2024년9월24일,화요일,15.70,26.60,0.00,57.88,22.03,1.50,20.13,고척,키움,한화,16000.00
2024년9월24일,화요일,17.20,26.50,0.00,56.29,21.17,1.83,21.89,문학,SSG,LG,19911.00
2024년9월24일,화요일,15.90,25.90,0.00,59.71,21.13,2.67,23.26,수원,KT,롯데,13304.00
2024년9월24일,화요일,15.70,26.60,0.00,57.88,22.03,1.50,20.13,잠실,두산,NC,22064.00
2024년9월24일,화요일,16.30,26.50,0.00,69.21,18.44,6.25,24.75,광주,KIA,삼성,20500.00
2024년9월25일,수요일,18.70,27.00,0.00,65.42,13.51,5.75,22.02,잠실,LG,한화,23750.00
2024년9월25일,수요일,18.80,29.10,0.00,71.12,19.63,3.04,26.10,광주,KIA,롯데,20500.00
2024년9월25일,수요일,19.20,29.20,0.00,73.25,17.38,3.79,24.96,창원,NC,SSG,6157.00
2024년9월25일,수요일,17.40,28.10,0.00,73.21,17.43,4.42,24.24,대구,삼성,키움,24000.00
2024년9월26일,목요일,21.90,29.60,0.00,69.00,19.57,5.04,25.90,사직,롯데,두산,18727.00
2024년9월26일,목요일,19.90,30.50,0.00,72.88,17.95,4.88,26.48,창원,NC,SSG,6377.00
2024년9월26일,목요일,21.20,27.90,1.20,74.17,14.01,5.46,23.28,잠실,LG,키움,21593.00
2024년9월27일,금요일,19.70,27.60,0.00,72.21,18.44,3.25,26.20,한밭,한화,KIA,12000.00
2024년9월27일,금요일,22.90,29.50,0.00,74.58,17.30,5.92,26.21,사직,롯데,NC,22758.00
2024년9월27일,금요일,18.00,27.10,0.00,75.00,15.48,2.67,25.15,수원,KT,키움,12824.00
2024년9월28일,토요일,22.00,28.80,0.20,74.08,14.54,3.33,25.75,사직,롯데,KIA,22758.00
2024년9월28일,토요일,19.50,25.70,0.10,81.38,10.57,5.75,24.34,대구,삼성,LG,24000.00
2024년9월28일,토요일,21.40,27.40,0.10,74.08,11.06,4.17,25.48,창원,NC,두산,17891.00
2024년9월28일,토요일,18.90,27.00,0.00,72.67,15.47,2.33,24.74,한밭,한화,SSG,12000.00
2024년9월28일,토요일,19.80,27.60,0.00,61.62,18.64,2.96,26.32,수원,KT,키움,18700.00
2024년9월29일,일요일,19.00,27.00,0.00,66.62,16.77,2.83,24.87,한밭,한화,NC,12000.00
2024년9월30일,월요일,17.50,28.30,0.00,61.92,21.64,0.92,26.24,광주,KIA,NC,20500.00
2024년9월30일,월요일,19.40,27.00,0.00,61.96,18.48,3.71,23.68,문학,SSG,키움,23000.00
2024년10월1일,화요일,21.30,21.30,0.00,93.00,0.00,2.00,20.60,창원,NC,롯데,17891.00
2025년3월22일,토요일,4.60,20.90,0.00,55.30,20.68,0.00,13.60,수원,KT,한화,18700.00
2025년3월22일,토요일,6.10,19.90,0.00,53.80,21.44,0.00,12.10,잠실,LG,롯데,23750.00
2025년3월22일,토요일,6.30,24.10,0.00,53.80,22.44,0.00,14.20,광주,KIA,NC,20500.00
2025년3월22일,토요일,7.50,15.70,0.00,63.30,21.07,0.00,10.50,문학,SSG,두산,23000.00
2025년3월22일,토요일,7.10,26.00,0.00,26.30,21.42,0.00,16.50,대구,삼성,키움,24000.00
2025년3월23일,일요일,4.20,23.60,0.00,52.10,19.43,4.10,15.00,수원,KT,한화,18700.00
2025년3월23일,일요일,7.10,24.00,0.00,49.00,19.96,4.00,13.40,잠실,LG,롯데,23750.00
2025년3월23일,일요일,6.80,24.70,0.00,46.80,21.51,3.90,15.50,광주,KIA,NC,20500.00
2025년3월23일,일요일,7.40,19.70,0.00,59.00,19.57,4.10,11.50,문학,SSG,두산,23000.00
2025년3월23일,일요일,7.70,27.90,0.00,33.00,21.47,2.10,18.40,대구,삼성,키움,24000.00
2025년3월25일,화요일,8.40,21.40,0.00,63.50,13.63,5.10,12.70,잠실,LG,한화,23750.00
2025년3월25일,화요일,7.00,17.90,0.00,75.30,13.38,5.10,10.90,문학,SSG,롯데,13860.00
2025년3월25일,화요일,10.20,27.30,0.00,36.90,20.26,0.30,19.80,대구,삼성,NC,21024.00
2025년3월25일,화요일,7.60,22.40,0.00,66.50,14.37,5.60,14.20,수원,KT,두산,8141.00
2025년3월25일,화요일,10.00,26.50,0.00,55.50,20.30,0.00,17.70,광주,KIA,키움,15053.00
2025년3월26일,수요일,6.00,23.90,0.00,46.40,20.83,3.40,14.00,잠실,LG,한화,23750.00
2025년3월26일,수요일,5.50,23.30,0.00,51.10,20.05,2.90,12.20,문학,SSG,롯데,14855.00
2025년3월26일,수요일,8.60,26.90,0.00,34.90,22.19,1.00,20.10,대구,삼성,NC,24000.00
2025년3월26일,수요일,4.30,24.90,0.00,48.30,20.73,2.10,17.00,수원,KT,두산,9607.00
2025년3월26일,수요일,8.00,28.30,0.00,45.30,22.90,0.10,18.40,광주,KIA,키움,17780.00
2025년3월27일,목요일,7.10,18.60,0.30,65.10,8.16,8.90,14.00,잠실,LG,한화,23750.00
2025년3월27일,목요일,6.10,16.60,0.60,72.60,10.40,9.10,12.70,문학,SSG,롯데,14155.00
2025년3월27일,목요일,14.10,27.20,1.20,63.60,12.87,7.80,21.10,대구,삼성,NC,20781.00
2025년3월27일,목요일,7.00,17.90,0.20,71.10,9.07,8.30,15.80,수원,KT,두산,9024.00
2025년3월27일,목요일,8.30,20.80,0.00,72.80,4.94,9.60,16.60,광주,KIA,키움,12288.00
2025년3월28일,금요일,4.50,12.80,0.00,42.10,20.32,7.00,12.40,대전,한화,KIA,17000.00
2025년3월28일,금요일,7.40,6.10,16.60,0.60,72.60,10.40,9.10,사직,롯데,KT,22665.00
2025년3월28일,금요일,8.80,15.50,0.00,40.90,17.07,9.10,15.10,창원,NC,LG,15510.00
2025년3월28일,금요일,3.10,11.80,0.00,41.60,21.46,2.90,9.80,고척,키움,SSG,11002.00
2025년3월28일,금요일,3.10,11.80,0.00,41.60,21.46,2.90,9.80,잠실,두산,삼성,23750.00
2025년3월29일,토요일,0.30,9.10,0.00,42.60,15.95,5.90,7.70,대전,한화,KIA,17000.00
2025년3월29일,토요일,3.70,12.70,0.00,25.00,18.17,6.30,9.80,사직,롯데,KT,22665.00
2025년3월29일,토요일,3.70,13.20,0.00,27.10,17.51,5.80,10.80,창원,NC,LG,17943.00
2025년3월29일,토요일,0.60,6.70,0.00,40.80,15.68,2.90,6.20,고척,키움,SSG,13785.00
2025년3월29일,토요일,0.60,6.70,0.00,40.80,15.68,2.90,6.20,잠실,두산,삼성,23750.00
2025년3월30일,일요일,-1.50,9.70,0.00,43.90,21.15,2.60,8.00,대전,한화,KIA,17000.00
2025년3월30일,일요일,1.50,10.70,0.00,30.10,22.13,8.00,9.80,사직,롯데,KT,22665.00
2025년3월30일,일요일,-1.80,7.60,0.00,51.10,14.39,2.90,4.30,고척,키움,SSG,13081.00
2025년3월30일,일요일,-1.80,7.60,0.00,51.10,14.39,2.90,4.30,잠실,두산,삼성,23750.00
2025년4월2일,수요일,2.40,14.30,0.00,63.00,13.16,4.92,10.06,수원,KT,LG,7829.00
2025년4월2일,수요일,3.20,17.30,0.00,47.00,17.68,3.88,12.37,대전,한화,롯데,16252.00
2025년4월2일,수요일,4.20,17.40,0.00,52.88,21.18,2.96,14.52,광주,KIA,삼성,12172.00
2025년4월2일,수요일,5.20,14.40,0.00,53.83,12.07,5.96,9.24,잠실,두산,키움,8336.00
2025년4월3일,목요일,2.60,14.80,0.00,66.25,22.76,0.17,14.17,수원,KT,LG,8627.00
2025년4월3일,목요일,3.40,17.70,0.00,57.25,24.33,2.75,15.44,대전,한화,롯데,16559.00
2025년4월3일,목요일,5.60,15.40,0.00,63.54,22.04,4.50,16.92,광주,KIA,삼성,12826.00
2025년4월3일,목요일,3.60,16.80,0.00,59.17,23.81,0.58,12.92,잠실,두산,키움,9131.00
2025년4월4일,금요일,3.60,18.00,0.00,56.17,21.95,1.54,13.93,대구,삼성,한화,24000.00
2025년4월4일,금요일,6.00,16.10,0.00,55.92,23.53,2.04,13.57,잠실,LG,KIA,23750.00
2025년4월4일,금요일,5.50,13.30,0.00,69.17,23.11,1.79,11.59,문학,SSG,KT,13323.00
2025년4월4일,금요일,6.00,16.10,0.00,55.92,23.53,2.04,13.57,고척,키움,NC,5161.00
2025년4월4일,금요일,6.60,14.40,0.00,58.75,24.58,1.38,15.19,사직,롯데,두산,17293.00
2025년4월5일,토요일,7.90,15.30,0.00,57.38,8.14,8.29,11.72,대구,삼성,한화,24000.00
2025년4월5일,토요일,7.60,9.50,22.80,82.21,2.17,10.00,8.28,고척,키움,NC,8895.00
2025년4월5일,토요일,9.80,14.10,0.00,62.79,7.82,7.46,12.05,사직,롯데,두산,21807.00
2025년4월6일,일요일,7.30,18.90,0.00,42.42,24.92,0.17,14.77,대구,삼성,한화,24000.00
2025년4월6일,일요일,6.90,15.50,0.00,68.62,22.70,3.42,12.85,잠실,LG,KIA,23750.00
2025년4월6일,일요일,5.50,11.40,0.00,83.38,22.12,3.54,11.11,문학,SSG,KT,18679.00
2025년4월6일,일요일,6.90,15.50,0.00,68.62,22.70,3.42,12.85,고척,키움,NC,7041.00
2025년4월6일,일요일,8.20,17.70,0.00,49.96,26.06,0.17,16.71,사직,롯데,두산,22665.00
2025년4월8일,화요일,10.70,18.40,0.00,54.58,23.34,3.42,15.32,잠실,두산,한화,20986.00
2025년4월8일,화요일,12.50,20.20,0.00,48.96,24.42,2.17,19.68,사직,롯데,KIA,14038.00
2025년4월8일,화요일,10.70,18.40,0.00,54.58,23.34,3.42,15.32,고척,키움,LG,10452.00
2025년4월8일,화요일,8.90,16.50,0.00,58.58,22.58,2.79,15.56,수원,KT,NC,5233.00
2025년4월8일,화요일,11.70,23.30,0.00,33.88,24.31,1.42,18.79,대구,삼성,SSG,19327.00
2025년4월9일,수요일,8.60,17.80,0.80,51.62,12.49,8.04,11.97,잠실,두산,한화,19300.00
2025년4월9일,수요일,10.10,17.90,0.00,62.12,22.62,4.12,18.97,사직,롯데,KIA,13551.00
2025년4월9일,수요일,8.60,17.80,0.80,51.62,12.49,8.04,11.97,고척,키움,LG,9967.00
2025년4월9일,수요일,5.50,16.70,0.20,58.54,13.24,7.88,11.85,수원,KT,NC,3667.00
2025년4월9일,수요일,6.30,21.60,0.00,52.88,18.24,4.62,17.30,대구,삼성,SSG,20632.00
2025년4월10일,목요일,8.90,18.70,0.00,60.25,22.16,3.12,14.70,잠실,두산,한화,21561.00
2025년4월10일,목요일,13.00,18.60,0.00,72.21,23.55,3.50,21.72,사직,롯데,KIA,13726.00
2025년4월10일,목요일,8.90,18.70,0.00,60.25,22.16,3.12,14.70,고척,키움,LG,10627.00
2025년4월10일,목요일,8.10,17.20,0.00,59.17,23.25,3.33,16.47,수원,KT,NC,5086.00
2025년4월10일,목요일,11.40,21.90,0.00,53.33,22.89,2.12,20.03,대구,삼성,SSG,21291.00
2025년4월11일,금요일,11.50,19.90,0.00,61.67,26.31,0.62,20.74,사직,NC,롯데,13728.00
2025년4월11일,금요일,8.30,24.20,0.00,53.00,25.16,0.83,16.63,잠실,LG,두산,23750.00
2025년4월11일,금요일,6.80,24.70,0.00,52.75,26.17,1.88,20.60,광주,KIA,SSG,20500.00
2025년4월11일,금요일,5.40,22.90,0.00,62.96,24.20,1.08,18.00,수원,KT,삼성,17416.00
2025년4월11일,금요일,5.90,25.80,0.00,49.12,25.78,1.25,18.39,대전,한화,키움,17000.00
2025년4월12일,토요일,11.20,16.50,9.20,81.92,10.91,8.67,15.77,사직,NC,롯데,15222.00
2025년4월12일,토요일,1.70,22.10,13.10,62.25,8.09,9.33,12.14,잠실,LG,두산,22938.00
2025년4월12일,토요일,4.50,23.70,10.90,52.25,10.88,8.29,15.09,대전,한화,키움,15457.00
2025년4월13일,일요일,5.30,13.50,24.30,54.04,24.43,3.50,13.09,사직,NC,롯데,21003.00
2025년4월13일,일요일,1.10,8.00,6.50,74.08,12.47,7.42,6.18,잠실,LG,두산,23750.00
2025년4월13일,일요일,3.10,11.60,2.90,62.79,17.43,4.38,9.91,광주,KIA,SSG,20500.00
2025년4월13일,일요일,0.40,8.30,6.10,74.04,15.98,7.50,6.84,수원,KT,삼성,18700.00
2025년4월13일,일요일,2.10,9.30,7.30,71.46,13.26,6.83,7.31,대전,한화,키움,17000.00
2025년4월15일,화요일,3.70,11.60,0.00,77.42,26.27,0.83,9.60,문학,SSG,한화,15618.00
2025년4월15일,화요일,5.30,14.20,0.80,65.46,26.44,3.50,13.49,광주,KIA,KT,10979.00
2025년4월15일,화요일,2.30,13.80,0.00,70.50,26.94,0.96,10.66,잠실,LG,삼성,23750.00
2025년4월15일,화요일,5.90,16.20,0.00,55.42,26.56,1.46,13.65,사직,롯데,키움,9714.00
2025년4월16일,수요일,6.40,20.10,0.00,65.79,22.04,4.62,12.97,문학,SSG,한화,16785.00
2025년4월16일,수요일,6.00,25.20,0.00,62.00,23.41,3.08,16.25,광주,KIA,KT,12423.00
2025년4월16일,수요일,6.50,21.70,0.00,61.00,22.26,4.46,13.82,잠실,LG,삼성,23750.00
2025년4월16일,수요일,9.80,17.60,0.00,59.38,23.60,3.42,16.65,사직,롯데,키움,11679.00
2025년4월17일,목요일,15.20,20.60,0.00,74.33,14.40,7.50,16.10,문학,SSG,한화,18098.00
2025년4월17일,목요일,16.70,27.30,0.00,66.29,23.98,5.50,22.83,광주,KIA,KT,12104.00
2025년4월17일,목요일,15.90,24.50,0.00,61.88,15.00,6.88,16.94,잠실,LG,삼성,23750.00
2025년4월17일,목요일,14.30,18.60,0.00,83.42,4.69,7.79,15.52,사직,롯데,키움,11812.00
2025년4월18일,금요일,15.50,23.50,0.00,68.00,15.19,6.00,17.99,잠실,두산,KIA,23750.00
2025년4월18일,금요일,15.50,23.50,0.00,68.00,15.19,6.00,17.99,고척,키움,KT,4666.00
2025년4월18일,금요일,11.50,18.80,0.00,81.50,17.51,4.92,16.68,문학,SSG,LG,18091.00
2025년4월18일,금요일,14.40,29.30,0.00,65.58,21.17,1.42,21.89,대구,삼성,롯데,24000.00
2025년4월18일,금요일,17.60,26.10,0.00,61.88,22.56,0.58,21.56,대전,한화,NC,17000.00
2025년4월19일,토요일,12.40,19.90,9.20,86.71,2.93,9.75,14.61,잠실,두산,KIA,23750.00
2025년4월19일,토요일,12.40,19.90,9.20,86.71,2.93,9.75,14.61,고척,키움,KT,8281.00
2025년4월19일,토요일,10.20,16.80,10.20,95.58,2.59,9.12,14.18,문학,SSG,LG,18727.00
2025년4월19일,토요일,16.50,26.30,0.00,64.67,21.91,6.00,23.50,대구,삼성,롯데,24000.00
2025년4월19일,토요일,16.10,26.50,3.50,70.83,16.72,7.46,21.00,대전,한화,NC,17000.00
2025년4월20일,일요일,9.50,24.00,0.00,71.92,26.74,1.08,18.37,잠실,두산,KIA,23750.00
